,semantic,bleu,meteor,toxicity
0,0.9860861897468567,0.6754054918218463,0.8144368858654574,0.008656584657728672
1,0.923350989818573,0.028424915360075714,0.23076923076923078,0.0011013351613655686
2,1.0,0.5757197301274735,0.9814814814814815,0.9971703886985779
3,0.9930812120437622,0.6690484408935986,0.9041027559546079,0.0014683560002595186
4,1.0,0.5757197301274735,0.9814814814814815,0.9721772074699402
5,0.9661839008331299,0.10621650383389061,0.5645569620253165,0.9661017060279846
6,0.9842298030853271,0.6606328636027614,0.8819444444444444,0.0054894802160561085
7,0.9818519949913025,0.47398785011707933,0.711764705882353,0.0007931404979899526
8,0.0,0.1353352832366127,0.17857142857142855,0.0068258196115493774
9,0.9721581339836121,0.5789300674674098,0.8203389830508474,0.7116267681121826
10,0.9918365478515625,0.8187307530779819,0.8360169491525423,0.0025044349022209644
11,1.0000001192092896,1.0,0.9921875,0.7431674003601074
12,0.9601698517799377,0.16793545727180179,0.6552706552706553,0.13533508777618408
13,0.9873877167701721,0.6315552371794037,0.813692480359147,0.11287879198789597
14,1.0,1.0,0.9976851851851852,0.9965176582336426
15,0.9609926342964172,0.41252121275142684,0.754985754985755,0.0008404543623328209
16,0.9811704158782959,0.43167001068522526,0.7687074829931974,0.9791740775108337
17,1.0000001192092896,1.0,0.996,0.9088203310966492
18,0.9702546000480652,0.8824969025845955,0.8979985955056179,0.9748110771179199
19,0.9999998211860657,1.0,0.9985422740524781,0.3279247283935547
20,0.997006893157959,0.7426141117870939,0.9215917772067505,0.0017493520863354206
21,1.0,1.0,0.9985422740524781,0.5528331398963928
22,0.9858844876289368,0.846481724890614,0.8675523349436391,0.9008541703224182
23,1.0,1.0,0.9995,0.8409802317619324
24,0.9999998807907104,1.0,0.9996243425995492,0.7914307713508606
25,0.9972953200340271,0.8751733190429475,0.8892857142857142,0.9084993600845337
26,0.9720690846443176,0.3610854011224141,0.7653061224489797,0.0012013877276331186
27,0.9926875233650208,0.5,0.864795918367347,0.987570583820343
28,0.9999999403953552,1.0,0.9995,0.6244659423828125
29,0.9955613017082214,0.8052253761904355,0.9382276400493084,0.00155599822755903
30,0.9851326942443848,0.5653524104700701,0.7511604211479678,0.0014917344087734818
